"geneName","teName","coef","pair","group","age"
"ZNF441","AluSg7",-0.800244372843081,"AluSg7:ZNF441","negative","young"
"ZNF441","AluSg",-0.696969372666656,"AluSg:ZNF441","negative","young"
"ZNF441","AluSp",-0.691720003882914,"AluSp:ZNF441","negative","young"
"ZNF441","AluSq2",-0.687320719622313,"AluSq2:ZNF441","negative","young"
"ZNF441","AluSx1",-0.71991359871503,"AluSx1:ZNF441","negative","young"
"ZNF441","AluSx3",-0.748758341188551,"AluSx3:ZNF441","negative","young"
"ZNF441","AluSx4",-0.774551588116362,"AluSx4:ZNF441","negative","young"
"ZNF441","AluSx",-0.704964334021027,"AluSx:ZNF441","negative","young"
"ZNF441","AluSz",-0.666684027852905,"AluSz:ZNF441","negative","young"
"ZNF441","AluY",-0.783271419242983,"AluY:ZNF441","negative","young"
"ZNF441","AluYa5",-0.572436500606478,"AluYa5:ZNF441","negative","young"
"ZNF441","AluYa8",-0.647072282596063,"AluYa8:ZNF441","negative","young"
"ZNF441","AluYc3",-0.6397799406576,"AluYc3:ZNF441","negative","young"
"ZNF441","AluYc",-0.826105373234978,"AluYc:ZNF441","negative","young"
"ZNF441","AluYd8",-0.653580603410615,"AluYd8:ZNF441","negative","young"
"ZNF441","AluYg6",-0.719564260071873,"AluYg6:ZNF441","negative","young"
"ZNF441","LOR1a",0.726654890540396,"LOR1a:ZNF441","positive","young"
"ZNF441","MER66B",0.770655383049707,"MER66B:ZNF441","positive","young"
"ZNF257","AluJb",0.51005402507973,"AluJb:ZNF257","positive","young"
"ZNF257","AluJr",0.475766753372338,"AluJr:ZNF257","positive","young"
"ZNF786","AluJb",-0.548118792590399,"AluJb:ZNF786","negative","old"
"ZNF786","AluYc",-0.815602169180264,"AluYc:ZNF786","negative","old"
"ZNF786","HERVK3-int",0.842476596377701,"HERVK3-int:ZNF786","positive","old"
"ZNF786","LTR10B1",0.538068337397134,"LTR10B1:ZNF786","positive","young"
"ZNF786","LTR12C",0.776744052818075,"LTR12C:ZNF786","positive","young"
"ZNF786","LTR12D",0.482652916396082,"LTR12D:ZNF786","positive","young"
"ZNF786","LTR71B",0.514124282898681,"LTR71B:ZNF786","positive","young"
"ZNF786","MER21C",0.830599236419039,"MER21C:ZNF786","positive","old"
"ZNF786","THE1B-int",0.857293050043346,"THE1B-int:ZNF786","positive","old"
"ZNF786","THE1C-int",0.735962058341317,"THE1C-int:ZNF786","positive","old"
"ZNF786","THE1D-int",0.795853568751065,"THE1D-int:ZNF786","positive","young"
"ZNF675","AluYd8",-0.713369627728437,"AluYd8:ZNF675","negative","young"
"ZNF675","LTR13_",0.716319017226256,"LTR13_:ZNF675","positive","young"
"ZNF675","LTR18A",0.502111169475836,"LTR18A:ZNF675","positive","young"
"ZNF675","MST-int",0.548178465407532,"MST-int:ZNF675","positive","young"
"ZNF675","MSTA-int",0.858756924605687,"MSTA-int:ZNF675","positive","young"
"ZNF675","MSTB-int",0.734644731549518,"MSTB-int:ZNF675","positive","young"
"ZNF675","MSTB1-int",0.61371610592509,"MSTB1-int:ZNF675","positive","young"
"ZNF675","MSTC-int",0.530072576580947,"MSTC-int:ZNF675","positive","young"
"ZNF675","MSTD-int",0.680806424767147,"MSTD-int:ZNF675","positive","young"
"ZNF675","THE1-int",0.708344501077468,"THE1-int:ZNF675","positive","young"
"ZNF675","THE1A-int",0.852573793291579,"THE1A-int:ZNF675","positive","young"
"ZNF675","THE1B-int",0.875048226672605,"THE1B-int:ZNF675","positive","young"
"ZNF675","THE1C-int",0.855473820056251,"THE1C-int:ZNF675","positive","young"
"ZNF675","THE1D-int",0.890480654908985,"THE1D-int:ZNF675","positive","young"
"ZNF615","MER68",0.664847989310572,"MER68:ZNF615","positive","old"
"ZNF615","MLT1F",0.652001771659659,"MLT1F:ZNF615","positive","old"
"ZNF433","HUERS-P3-int",0.666466246835703,"HUERS-P3-int:ZNF433","positive","young"
"ZNF433","L1PA13",-0.539433111325873,"L1PA13:ZNF433","negative","young"
"ZNF433","L1PA14",-0.479286086257545,"L1PA14:ZNF433","negative","young"
"ZNF433","L1PA15",-0.525260514956159,"L1PA15:ZNF433","negative","young"
"ZNF433","L1PREC2",-0.463821124922831,"L1PREC2:ZNF433","negative","young"
"ZNF433","MER11A",0.714760231148688,"MER11A:ZNF433","positive","young"
"ZNF460","AluSc8",-0.55710149530437,"AluSc8:ZNF460","negative","old"
"ZNF460","AluSc",-0.574813620688808,"AluSc:ZNF460","negative","old"
"ZNF460","AluSg7",-0.566929582925083,"AluSg7:ZNF460","negative","old"
"ZNF460","AluSg",-0.475387653577469,"AluSg:ZNF460","negative","old"
"ZNF460","AluSp",-0.471595854857401,"AluSp:ZNF460","negative","old"
"ZNF460","AluSq2",-0.472410662702976,"AluSq2:ZNF460","negative","old"
"ZNF460","AluSq",-0.489208088577828,"AluSq:ZNF460","negative","old"
"ZNF460","AluSx3",-0.571917396880396,"AluSx3:ZNF460","negative","old"
"ZNF460","AluSx4",-0.47106163521055,"AluSx4:ZNF460","negative","old"
"ZNF460","AluY",-0.628270471823172,"AluY:ZNF460","negative","old"
"ZNF460","AluYa5",-0.795737252663649,"AluYa5:ZNF460","negative","young"
"ZNF460","AluYc",-0.62769397375375,"AluYc:ZNF460","negative","old"
"ZNF460","AluYg6",-0.65811937623591,"AluYg6:ZNF460","negative","young"
"ZNF81","L1MB5",0.586927566912071,"L1MB5:ZNF81","positive","old"
"ZNF81","L1MB7",0.539408927163105,"L1MB7:ZNF81","positive","old"
"ZNF81","L1MB8",0.526267827390517,"L1MB8:ZNF81","positive","old"
"ZNF81","L1ME3",0.587752156566399,"L1ME3:ZNF81","positive","old"
"ZNF81","L1ME3A",0.627649055338127,"L1ME3A:ZNF81","positive","old"
"ZNF790","LTR33",0.480506644428474,"LTR33:ZNF790","positive","old"
"ZNF273","AluYa5",-0.582538269220288,"AluYa5:ZNF273","negative","young"
"ZNF273","LTR12E",0.646583998357218,"LTR12E:ZNF273","positive","young"
"ZNF273","LTR17",0.532763510990065,"LTR17:ZNF273","positive","young"
"ZNF273","MER52A",0.586513051215355,"MER52A:ZNF273","positive","young"
"ZNF273","MER52C",0.494986396967571,"MER52C:ZNF273","positive","young"
"ZNF273","MLT2B4",0.663589787656184,"MLT2B4:ZNF273","positive","young"
"ZNF84","L1HS",-0.702000451546237,"L1HS:ZNF84","negative","old"
"ZNF84","L1ME3A",0.784483316909512,"L1ME3A:ZNF84","positive","old"
"ZNF84","L1P1",-0.793917743930869,"L1P1:ZNF84","negative","old"
"ZNF84","L1P2",-0.709842055208356,"L1P2:ZNF84","negative","old"
"ZNF84","L1P3",-0.718082924391525,"L1P3:ZNF84","negative","old"
"ZNF84","L1P4",-0.489979136883821,"L1P4:ZNF84","negative","old"
"ZNF84","L1PA10",-0.509130794446587,"L1PA10:ZNF84","negative","old"
"ZNF84","L1PA11",-0.462392252153521,"L1PA11:ZNF84","negative","old"
"ZNF84","L1PA13",-0.526670582254355,"L1PA13:ZNF84","negative","old"
"ZNF84","L1PA14",-0.454368873685977,"L1PA14:ZNF84","negative","old"
"ZNF84","L1PA15",-0.514827125966901,"L1PA15:ZNF84","negative","old"
"ZNF84","L1PA16",-0.477580195833725,"L1PA16:ZNF84","negative","old"
"ZNF84","L1PA2",-0.696054575690198,"L1PA2:ZNF84","negative","old"
"ZNF84","L1PA3",-0.608333977975197,"L1PA3:ZNF84","negative","old"
"ZNF84","L1PA4",-0.617778667318924,"L1PA4:ZNF84","negative","old"
"ZNF84","L1PA6",-0.576169425693926,"L1PA6:ZNF84","negative","old"
"ZNF84","L1PA7",-0.547013046328443,"L1PA7:ZNF84","negative","old"
"ZNF84","L1PA8",-0.473730530754311,"L1PA8:ZNF84","negative","old"
"ZNF84","L1PA8A",-0.530028243360357,"L1PA8A:ZNF84","negative","old"
"ZNF84","L1PB2",-0.500858098986326,"L1PB2:ZNF84","negative","old"
"ZNF649","L1P1",-0.555736693451789,"L1P1:ZNF649","negative","young"
"ZNF649","L1P2",-0.483135517836316,"L1P2:ZNF649","negative","young"
"ZNF649","LTR12C",0.648839704406917,"LTR12C:ZNF649","positive","young"
"ZNF649","LTR12E",0.569961143209662,"LTR12E:ZNF649","positive","young"
"ZNF649","SVA_D",0.490812709533033,"SVA_D:ZNF649","positive","young"
"ZNF649","SVA_E",0.495958993881805,"SVA_E:ZNF649","positive","young"
"ZNF248","L1M1",-0.711704347960911,"L1M1:ZNF248","negative","old"
"ZNF248","L1M2",-0.663180333926699,"L1M2:ZNF248","negative","old"
"ZNF248","L1M2a",-0.483348530185234,"L1M2a:ZNF248","negative","old"
"ZNF248","L1M3",-0.525867029261887,"L1M3:ZNF248","negative","old"
"ZNF248","L1MA2",-0.583951287641398,"L1MA2:ZNF248","negative","old"
"ZNF248","L1MA3",-0.609903700013527,"L1MA3:ZNF248","negative","old"
"ZNF248","L1MA4",-0.609884162511981,"L1MA4:ZNF248","negative","old"
"ZNF248","L1MA4A",-0.579908024911928,"L1MA4A:ZNF248","negative","old"
"ZNF248","L1MA5",-0.507992258546488,"L1MA5:ZNF248","negative","old"
"ZNF248","L1MA6",-0.517784433030647,"L1MA6:ZNF248","negative","old"
"ZNF248","L1MA8",-0.464581902149188,"L1MA8:ZNF248","negative","old"
"ZNF248","L1MA9",-0.444415935102238,"L1MA9:ZNF248","negative","old"
"ZNF248","L1MB4",0.673086359211127,"L1MB4:ZNF248","positive","old"
"ZNF248","L1MB5",0.779285251457302,"L1MB5:ZNF248","positive","old"
"ZNF248","L1MB7",0.731036095719036,"L1MB7:ZNF248","positive","old"
"ZNF248","L1MB8",0.672934597359779,"L1MB8:ZNF248","positive","old"
"ZNF248","L1MCa",-0.721291701837786,"L1MCa:ZNF248","negative","old"
"ZNF248","L1MDa",-0.743698308474679,"L1MDa:ZNF248","negative","old"
"ZNF248","L1ME3A",0.705949255062069,"L1ME3A:ZNF248","positive","old"
"ZNF248","L1P1",-0.79394194573944,"L1P1:ZNF248","negative","old"
"ZNF248","L1P2",-0.723831435510347,"L1P2:ZNF248","negative","old"
"ZNF248","L1P3",-0.759743964812349,"L1P3:ZNF248","negative","old"
"ZNF248","L1P4",-0.587799949434148,"L1P4:ZNF248","negative","old"
"ZNF248","L1PA10",-0.549643799491091,"L1PA10:ZNF248","negative","old"
"ZNF248","L1PA11",-0.55209474648221,"L1PA11:ZNF248","negative","old"
"ZNF248","L1PA13",-0.598450114929222,"L1PA13:ZNF248","negative","old"
"ZNF248","L1PA14",-0.540465960322788,"L1PA14:ZNF248","negative","old"
"ZNF248","L1PA15",-0.60230316437503,"L1PA15:ZNF248","negative","old"
"ZNF248","L1PA4",-0.658463459361392,"L1PA4:ZNF248","negative","old"
"ZNF248","L1PA6",-0.604537891548179,"L1PA6:ZNF248","negative","old"
"ZNF248","L1PA7",-0.586738023591552,"L1PA7:ZNF248","negative","old"
"ZNF248","L1PA8",-0.55491602283425,"L1PA8:ZNF248","negative","old"
"ZNF248","L1PA8A",-0.586339639488419,"L1PA8A:ZNF248","negative","old"
"ZNF248","L1PB1",-0.654289075353442,"L1PB1:ZNF248","negative","old"
"ZNF248","L1PB2",-0.600397730945024,"L1PB2:ZNF248","negative","old"
"ZNF248","L1PB",-0.66220039060533,"L1PB:ZNF248","negative","old"
"ZNF248","L1PBa1",-0.568606903815321,"L1PBa1:ZNF248","negative","old"
"ZNF248","L1PBa",-0.665818094082073,"L1PBa:ZNF248","negative","old"
"ZNF248","L1PREC2",-0.532067385077483,"L1PREC2:ZNF248","negative","old"
"ZNF334","AluSg4",-0.70483078690427,"AluSg4:ZNF334","negative","old"
"ZNF334","AluYa5",-0.620265526666346,"AluYa5:ZNF334","negative","young"
"ZNF334","ERVL-B4-int",0.836131796600866,"ERVL-B4-int:ZNF334","positive","old"
"ZNF334","ERVL-E-int",0.78401524427187,"ERVL-E-int:ZNF334","positive","old"
"ZNF334","LTR13",0.841657829690766,"LTR13:ZNF334","positive","young"
"ZNF334","LTR41B",0.673041479329732,"LTR41B:ZNF334","positive","old"
"ZNF334","SVA_B",0.513291837857359,"SVA_B:ZNF334","positive","young"
"ZNF334","SVA_D",0.707828280025595,"SVA_D:ZNF334","positive","young"
"ZNF334","SVA_E",0.754215361043222,"SVA_E:ZNF334","positive","young"
"ZNF334","SVA_F",0.514998131294705,"SVA_F:ZNF334","positive","young"
"ZNF485","ERVL-B4-int",0.448066232165627,"ERVL-B4-int:ZNF485","positive","old"
"ZNF485","L1MC1",-0.46580713020748,"L1MC1:ZNF485","negative","old"
"ZNF485","L1PA12",-0.456557749704464,"L1PA12:ZNF485","negative","old"
"ZNF485","MER20",0.45152788038212,"MER20:ZNF485","positive","old"
"ZNF442","LOR1a",0.501012778859467,"LOR1a:ZNF442","positive","young"
"ZNF69","LTR13",-0.443751724942136,"LTR13:ZNF69","negative","young"
"ZNF587","HERVK-int",0.829594168078305,"HERVK-int:ZNF587","positive","young"
"ZNF587","HERVK14-int",0.665874183459903,"HERVK14-int:ZNF587","positive","young"
"ZNF587","HERVK3-int",0.776444114212747,"HERVK3-int:ZNF587","positive","young"
"ZNF587","HERVK9-int",0.820246372559792,"HERVK9-int:ZNF587","positive","young"
"ZNF587","LTR10B1",0.739245247732725,"LTR10B1:ZNF587","positive","young"
"ZNF587","LTR10C",0.814495348806201,"LTR10C:ZNF587","positive","young"
"ZNF587","LTR13",0.810484714671084,"LTR13:ZNF587","positive","young"
"ZNF587","LTR13_",0.801463385718338,"LTR13_:ZNF587","positive","young"
"ZNF587","LTR14",0.745003820499328,"LTR14:ZNF587","positive","young"
"ZNF587","LTR14A",0.515545975281165,"LTR14A:ZNF587","positive","young"
"ZNF587","LTR14B",0.58402241307557,"LTR14B:ZNF587","positive","young"
"ZNF587","LTR5B",0.847314709966231,"LTR5B:ZNF587","positive","young"
"ZNF587","LTR5_Hs",0.764825438970527,"LTR5_Hs:ZNF587","positive","young"
"ZNF587","MER34C2",0.699648547935659,"MER34C2:ZNF587","positive","young"
"ZNF587","MER61-int",0.465195848325111,"MER61-int:ZNF587","positive","young"
"ZNF587","MER66C",0.698668877959575,"MER66C:ZNF587","positive","young"
"ZNF587","MER9a3",0.743747060883134,"MER9a3:ZNF587","positive","young"
"ZNF587","MamGypLTR3",0.785730940106453,"MamGypLTR3:ZNF587","positive","young"
"ZNF627","MER34C2",0.645786177556569,"MER34C2:ZNF627","positive","old"
"ZNF627","MER9a3",0.774807772559433,"MER9a3:ZNF627","positive","young"
"ZNF627","Tigger1",0.751608480006114,"Tigger1:ZNF627","positive","old"
"ZNF468","HERVK9-int",0.449109648441735,"HERVK9-int:ZNF468","positive","young"
"ZNF468","LTR12E",0.50867065899982,"LTR12E:ZNF468","positive","young"
"ZNF468","LTR17",0.483784574802739,"LTR17:ZNF468","positive","young"
"ZNF468","LTR7B",0.554816852282351,"LTR7B:ZNF468","positive","young"
"ZNF468","LTR7Y",0.448224554430319,"LTR7Y:ZNF468","positive","young"
"ZNF468","MER11A",0.511731823380669,"MER11A:ZNF468","positive","young"
"ZNF468","MER72",0.473352472095231,"MER72:ZNF468","positive","young"
"ZNF468","SVA_B",0.505103890792091,"SVA_B:ZNF468","positive","young"
"ZNF468","SVA_D",0.551596403010621,"SVA_D:ZNF468","positive","young"
"ZNF468","SVA_F",0.542173447203278,"SVA_F:ZNF468","positive","young"
"ZNF468","THE1A-int",0.504698204784038,"THE1A-int:ZNF468","positive","young"
"ZNF468","THE1B-int",0.495503100068809,"THE1B-int:ZNF468","positive","young"
"ZNF468","THE1C-int",0.535808400331259,"THE1C-int:ZNF468","positive","young"
"ZNF425","L1HS",-0.625641035204841,"L1HS:ZNF425","negative","old"
"ZNF425","L1M1",-0.600398117789107,"L1M1:ZNF425","negative","old"
"ZNF425","L1MA3",-0.543219896843187,"L1MA3:ZNF425","negative","old"
"ZNF425","L1P1",-0.730066488269708,"L1P1:ZNF425","negative","old"
"ZNF425","L1P2",-0.657340816632863,"L1P2:ZNF425","negative","old"
"ZNF425","L1PA2",-0.575922898240137,"L1PA2:ZNF425","negative","old"
"ZNF425","L1PA3",-0.461400476089031,"L1PA3:ZNF425","negative","old"
"ZNF425","L1PA4",-0.495798861276421,"L1PA4:ZNF425","negative","old"
"ZNF425","L1PA6",-0.460676778804541,"L1PA6:ZNF425","negative","old"
"ZNF425","L1PA7",-0.455683642370652,"L1PA7:ZNF425","negative","old"
"ZNF425","LTR13",0.79436616897324,"LTR13:ZNF425","positive","young"
"ZNF425","LTR13_",0.674848776599483,"LTR13_:ZNF425","positive","old"
"ZNF425","LTR26",0.706765381547005,"LTR26:ZNF425","positive","old"
"ZNF425","LTR41B",0.735708541142854,"LTR41B:ZNF425","positive","old"
"ZNF425","LTR55",0.681001193677651,"LTR55:ZNF425","positive","old"
"ZNF425","LTR5_Hs",0.778618921772372,"LTR5_Hs:ZNF425","positive","young"
"ZNF425","LTR71B",0.656159465348005,"LTR71B:ZNF425","positive","young"
"ZNF425","MER11B",0.830074484462351,"MER11B:ZNF425","positive","young"
"ZNF425","MLT1A1",0.88116335760112,"MLT1A1:ZNF425","positive","old"
"ZNF425","MSTB1",0.857863154909061,"MSTB1:ZNF425","positive","old"
"ZNF736","HUERS-P3b-int",0.775092341277076,"HUERS-P3b-int:ZNF736","positive","young"
"ZNF736","LTR12C",0.765710226089291,"LTR12C:ZNF736","positive","young"
"ZNF736","LTR12D",0.684633413017901,"LTR12D:ZNF736","positive","young"
"ZNF736","LTR14B",0.490799413480393,"LTR14B:ZNF736","positive","young"
"ZNF736","LTR1C",0.686733141132713,"LTR1C:ZNF736","positive","young"
"ZNF736","LTR1D",0.722121230078267,"LTR1D:ZNF736","positive","young"
"ZNF736","LTR25-int",0.744611152130301,"LTR25-int:ZNF736","positive","young"
"ZNF736","LTR27B",0.681693784737132,"LTR27B:ZNF736","positive","young"
"ZNF736","LTR9",0.742317322180643,"LTR9:ZNF736","positive","young"
"ZNF736","MER11D",0.639824333439704,"MER11D:ZNF736","positive","young"
"ZNF736","MER52A",0.759765963305529,"MER52A:ZNF736","positive","young"
"ZNF736","MER52C",0.740489602767221,"MER52C:ZNF736","positive","young"
"ZNF736","MER52D",0.586155672078027,"MER52D:ZNF736","positive","young"
"ZNF736","MER57E1",0.564494041351173,"MER57E1:ZNF736","positive","young"
"ZNF736","MER68",0.677205882637268,"MER68:ZNF736","positive","young"
"ZNF736","MER9a2",0.632241404728476,"MER9a2:ZNF736","positive","young"
"ZNF736","MER9a3",0.650832253410803,"MER9a3:ZNF736","positive","young"
"ZNF736","MLT1J1",0.687016845824012,"MLT1J1:ZNF736","positive","young"
"ZNF736","MLT1J2",0.735576149410507,"MLT1J2:ZNF736","positive","young"
"ZNF736","MSTA-int",0.698587270815524,"MSTA-int:ZNF736","positive","young"
"ZNF736","SVA_D",0.569076692821821,"SVA_D:ZNF736","positive","young"
"ZNF736","SVA_E",0.572322311056954,"SVA_E:ZNF736","positive","young"
"ZNF736","SVA_F",0.502936829651898,"SVA_F:ZNF736","positive","young"
"ZNF737","HERVK14-int",0.635741890677703,"HERVK14-int:ZNF737","positive","young"
"ZNF324B","Tigger2",0.645439212093399,"Tigger2:ZNF324B","positive","old"
"ZNF564","MLT1A0",-0.445693384280023,"MLT1A0:ZNF564","negative","old"
"ZNF564","MLT1A1",-0.533597362416637,"MLT1A1:ZNF564","negative","old"
"ZNF564","MLT1A",-0.463601711502652,"MLT1A:ZNF564","negative","old"
"ZNF564","MLT1B",-0.465101910392942,"MLT1B:ZNF564","negative","old"
"ZNF564","MSTC",-0.479797390599895,"MSTC:ZNF564","negative","old"
"ZNF564","MSTD",-0.509956892940791,"MSTD:ZNF564","negative","old"
"ZNF432","HERVK3-int",-0.480293281423166,"HERVK3-int:ZNF432","negative","old"
"ZNF432","L1M4",0.484705660140565,"L1M4:ZNF432","positive","old"
"ZNF432","MER57C1",-0.639233938622465,"MER57C1:ZNF432","negative","old"
"ZNF10","L1M4",-0.555246154630955,"L1M4:ZNF10","negative","old"
"ZNF10","L1MB4",0.628863756604175,"L1MB4:ZNF10","positive","old"
"ZNF10","L1MB5",0.676251990186515,"L1MB5:ZNF10","positive","old"
"ZNF10","L1MB7",0.709220417184689,"L1MB7:ZNF10","positive","old"
"ZNF10","L1MB8",0.665403837078075,"L1MB8:ZNF10","positive","old"
"ZNF10","L1ME3",0.737116465641519,"L1ME3:ZNF10","positive","old"
"ZNF10","L1ME3A",0.724706621832687,"L1ME3A:ZNF10","positive","old"
"ZNF10","L1MEd",-0.512433155239652,"L1MEd:ZNF10","negative","old"
"ZNF10","L1P1",-0.861629186670946,"L1P1:ZNF10","negative","old"
"ZNF10","L1P3",-0.780570970523357,"L1P3:ZNF10","negative","old"
"ZNF10","L1PA10",-0.558284793133589,"L1PA10:ZNF10","negative","old"
"ZNF10","L1PA11",-0.541343554823754,"L1PA11:ZNF10","negative","old"
"ZNF10","L1PA13",-0.614635974280275,"L1PA13:ZNF10","negative","old"
"ZNF10","L1PA14",-0.51982868105225,"L1PA14:ZNF10","negative","old"
"ZNF10","L1PA15",-0.606063019761069,"L1PA15:ZNF10","negative","old"
"ZNF10","L1PA3",-0.683308869379442,"L1PA3:ZNF10","negative","old"
"ZNF10","L1PA4",-0.696632242695623,"L1PA4:ZNF10","negative","old"
"ZNF10","L1PA5",-0.447628006041705,"L1PA5:ZNF10","negative","old"
"ZNF10","L1PA6",-0.635520921219023,"L1PA6:ZNF10","negative","old"
"ZNF10","L1PA7",-0.66560849210821,"L1PA7:ZNF10","negative","old"
"ZNF10","L1PA8",-0.535100276152445,"L1PA8:ZNF10","negative","old"
"ZNF10","L1PREC2",-0.524391329153202,"L1PREC2:ZNF10","negative","old"
"ZNF10","MLT1B",0.842589795559706,"MLT1B:ZNF10","positive","old"
"ZNF225","AluSp",-0.642492514253334,"AluSp:ZNF225","negative","old"
"ZNF225","L1M1",-0.548782397252468,"L1M1:ZNF225","negative","old"
"ZNF225","L1M2",-0.48152525644745,"L1M2:ZNF225","negative","old"
"ZNF225","L1M3c",-0.549799661589444,"L1M3c:ZNF225","negative","old"
"ZNF225","L1M3f",-0.488938952423628,"L1M3f:ZNF225","negative","old"
"ZNF225","L1MB4",0.556595192555466,"L1MB4:ZNF225","positive","old"
"ZNF225","MER61-int",0.463896700362268,"MER61-int:ZNF225","positive","young"
"ZNF285","LTR12D",0.451492876010957,"LTR12D:ZNF285","positive","young"
"ZNF2","HUERS-P3-int",0.505509827990266,"HUERS-P3-int:ZNF2","positive","old"
"ZNF2","HUERS-P3b-int",0.580062794885608,"HUERS-P3b-int:ZNF2","positive","old"
"ZNF2","LTR12C",0.553909994026051,"LTR12C:ZNF2","positive","young"
"ZNF2","LTR12E",0.483831496816543,"LTR12E:ZNF2","positive","young"
"ZNF2","LTR13",0.585430083836986,"LTR13:ZNF2","positive","young"
"ZNF2","LTR13_",0.572373513799616,"LTR13_:ZNF2","positive","old"
"ZNF2","LTR41B",0.485430119251884,"LTR41B:ZNF2","positive","old"
"ZNF2","LTR50",0.549398929702656,"LTR50:ZNF2","positive","old"
"ZNF2","MSTA-int",0.557014981532432,"MSTA-int:ZNF2","positive","old"
"ZNF2","MamGypLTR3",0.504732864023632,"MamGypLTR3:ZNF2","positive","old"
"ZNF2","Tigger16a",0.592641961703603,"Tigger16a:ZNF2","positive","old"
